GEOID, Name,County,Tribal Areas,Avg. Energy Burden (% income)
42125791000,Census Tract 7910,Washington County,,4
42125792100,Census Tract 7921,Washington County,,4
42125795800,Census Tract 7958,Washington County,,2
42019910301,Census Tract 9103.01,Butler County,,4
42019910302,Census Tract 9103.02,Butler County,,4
42019912001,Census Tract 9120.01,Butler County,,2
42019912303,Census Tract 9123.03,Butler County,,1
42019912304,Census Tract 9123.04,Butler County,,1
42019912402,Census Tract 9124.02,Butler County,,2
42019912800,Census Tract 9128,Butler County,,3
42103950102,Census Tract 9501.02,Pike County,,6
42061950100,Census Tract 9501,Huntingdon County,,5
42103950201,Census Tract 9502.01,Pike County,,7
42061950200,Census Tract 9502,Huntingdon County,,4
42103950301,Census Tract 9503.01,Pike County,,8
42061950300,Census Tract 9503,Huntingdon County,,5
42103950501,Census Tract 9505.01,Pike County,,6
42103950502,Census Tract 9505.02,Pike County,,8
42061950500,Census Tract 9505,Huntingdon County,,5
42103950601,Census Tract 9506.01,Pike County,,4
42103950605,Census Tract 9506.05,Pike County,,5
42103950606,Census Tract 9506.06,Pike County,,4
42061950600,Census Tract 9506,Huntingdon County,,5
42103950701,Census Tract 9507.01,Pike County,,6
42103950801,Census Tract 9508.01,Pike County,,5
42103950802,Census Tract 9508.02,Pike County,,7
42061950800,Census Tract 9508,Huntingdon County,,6
42061950900,Census Tract 9509,Huntingdon County,,6
42061951000,Census Tract 9510,Huntingdon County,,6
42061951100,Census Tract 9511,Huntingdon County,,5
42061951200,Census Tract 9512,Huntingdon County,,6
42061951300,Census Tract 9513,Huntingdon County,,6
42119980101,Census Tract 9801.01,Union County,,19
42101980200,Census Tract 9802,Philadelphia County,,2
42077000101,Census Tract 1.01,Lehigh County,,4
42013100200,Census Tract 1002,Blair County,,3
42013100400,Census Tract 1004,Blair County,,4
42069100400,Census Tract 1004,Lackawanna County,,3
42069100800,Census Tract 1008,Lackawanna County,,3
42069100900,Census Tract 1009,Lackawanna County,,3
42049010107,Census Tract 101.07,Erie County,,4
42069101000,Census Tract 1010,Lackawanna County,,2
42069101100,Census Tract 1011,Lackawanna County,,3
42069101300,Census Tract 1013,Lackawanna County,,3
42003101400,Census Tract 1014,Allegheny County,,4
42069101400,Census Tract 1014,Lackawanna County,,5
42013101700,Census Tract 1017,Blair County,,3
42027010100,Census Tract 101,Centre County,,4
42055010100,Census Tract 101,Franklin County,,4
42073010100,Census Tract 101,Lawrence County,,4
42069102700,Census Tract 1027,Lackawanna County,,3
42069102900,Census Tract 1029,Lackawanna County,,3
42027010200,Census Tract 102,Centre County,,5
42055010200,Census Tract 102,Franklin County,,4
42049010301,Census Tract 103.01,Erie County,,4
42049010304,Census Tract 103.04,Erie County,,2
42069103000,Census Tract 1030,Lackawanna County,,3
42069103100,Census Tract 1031,Lackawanna County,,2
42027010300,Census Tract 103,Centre County,,5
42055010300,Census Tract 103,Franklin County,,4
42017104204,Census Tract 1042.04,Bucks County,,2
42017104304,Census Tract 1043.04,Bucks County,,2
42017104503,Census Tract 1045.03,Bucks County,,2
42027010400,Census Tract 104,Centre County,,4
42049010400,Census Tract 104,Erie County,,3
42055010400,Census Tract 104,Franklin County,,3
42017105013,Census Tract 1050.13,Bucks County,,2
42017105801,Census Tract 1058.01,Bucks County,,2
42049010500,Census Tract 105,Erie County,,4
42055010500,Census Tract 105,Franklin County,,3
42073010500,Census Tract 105,Lawrence County,,5
42017106000,Census Tract 1060,Bucks County,,3
42017106100,Census Tract 1061,Bucks County,,2
42027010600,Census Tract 106,Centre County,,4
42055010600,Census Tract 106,Franklin County,,3
42073010600,Census Tract 106,Lawrence County,,5
42027010700,Census Tract 107,Centre County,,3
42049010700,Census Tract 107,Erie County,,4
42055010700,Census Tract 107,Franklin County,,3
42013010800,Census Tract 108,Blair County,,5
42027010800,Census Tract 108,Centre County,,5
42055010800,Census Tract 108,Franklin County,,3
42073010800,Census Tract 108,Lawrence County,,3
42049010902,Census Tract 109.02,Erie County,,3
42013010900,Census Tract 109,Blair County,,2
42055010900,Census Tract 109,Franklin County,,3
42073010900,Census Tract 109,Lawrence County,,4
42049001000,Census Tract 10,Erie County,,5
42027011000,Census Tract 110,Centre County,,3
42055011000,Census Tract 110,Franklin County,,4
42073011000,Census Tract 110,Lawrence County,,4
42011011102,Census Tract 111.02,Berks County,,2
42069111300,Census Tract 1113,Lackawanna County,,3
42069111400,Census Tract 1114,Lackawanna County,,3
42069111500,Census Tract 1115,Lackawanna County,,3
42069111600,Census Tract 1116,Lackawanna County,,4
42055011100,Census Tract 111,Franklin County,,3
42073011100,Census Tract 111,Lawrence County,,5
42049011202,Census Tract 112.02,Erie County,,2
42013011200,Census Tract 112,Blair County,,2
42055011200,Census Tract 112,Franklin County,,4
42041011301,Census Tract 113.01,Cumberland County,,2
42055011301,Census Tract 113.01,Franklin County,,3
42027011300,Census Tract 113,Centre County,,3
42095011300,Census Tract 113,Northampton County,,4
42027011400,Census Tract 114,Centre County,,2
42055011400,Census Tract 114,Franklin County,,4
42055011500,Census Tract 115,Franklin County,,4
42073011500,Census Tract 115,Lawrence County,,4
42027011600,Census Tract 116,Centre County,,2
42055011600,Census Tract 116,Franklin County,,4
42055011700,Census Tract 117,Franklin County,,3
42027011800,Census Tract 118,Centre County,,3
42055011800,Census Tract 118,Franklin County,,3
42027011901,Census Tract 119.01,Centre County,,2
42055011900,Census Tract 119,Franklin County,,3
42049001100,Census Tract 11,Erie County,,5
42055012000,Census Tract 120,Franklin County,,3
42055012100,Census Tract 121,Franklin County,,4
42055012200,Census Tract 122,Franklin County,,5
42049012300,Census Tract 123,Erie County,,3
42055012300,Census Tract 123,Franklin County,,4
42055012400,Census Tract 124,Franklin County,,3
42055012501,Census Tract 125.01,Franklin County,,3
42055012502,Census Tract 125.02,Franklin County,,4
42027012700,Census Tract 127,Centre County,,2
42027012800,Census Tract 128,Centre County,,2
42101013300,Census Tract 133,Philadelphia County,,1
42021013400,Census Tract 134,Cambria County,,6
42049001300,Census Tract 13,Erie County,,7
42003140300,Census Tract 1403,Allegheny County,,2
42101014700,Census Tract 147,Philadelphia County,,9
42101014800,Census Tract 148,Philadelphia County,,7
42101014900,Census Tract 149,Philadelphia County,,8
42049001400,Census Tract 14,Erie County,,6
42095015500,Census Tract 155,Northampton County,,4
42101015600,Census Tract 156,Philadelphia County,,6
42101015700,Census Tract 157,Philadelphia County,,4
42101015800,Census Tract 158,Philadelphia County,,2
42049001500,Census Tract 15,Erie County,,7
42031160200,Census Tract 1602,Clarion County,,4
42031160300,Census Tract 1603,Clarion County,,4
42031160400,Census Tract 1604,Clarion County,,4
42031160500,Census Tract 1605,Clarion County,,5
42031160600,Census Tract 1606,Clarion County,,3
42031160700,Census Tract 1607,Clarion County,,4
42031160800,Census Tract 1608,Clarion County,,4
42031160900,Census Tract 1609,Clarion County,,3
42101016000,Census Tract 160,Philadelphia County,,3
42101016100,Census Tract 161,Philadelphia County,,3
42101016200,Census Tract 162,Philadelphia County,,6
42101016300,Census Tract 163,Philadelphia County,,8
42101016400,Census Tract 164,Philadelphia County,,7
42101016500,Census Tract 165,Philadelphia County,,10
42101016600,Census Tract 166,Philadelphia County,,7
42101016702,Census Tract 167.02,Philadelphia County,,10
42101016800,Census Tract 168,Philadelphia County,,9
42101016901,Census Tract 169.01,Philadelphia County,,8
42049001600,Census Tract 16,Erie County,,4
42101017000,Census Tract 170,Philadelphia County,,3
42101017100,Census Tract 171,Philadelphia County,,6
42101017202,Census Tract 172.02,Philadelphia County,,9
42101017300,Census Tract 173,Philadelphia County,,7
42101017400,Census Tract 174,Philadelphia County,,8
42101017500,Census Tract 175,Philadelphia County,,7
42101017601,Census Tract 176.01,Philadelphia County,,8
42095017702,Census Tract 177.02,Northampton County,,3
42095017901,Census Tract 179.01,Northampton County,,4
42049001700,Census Tract 17,Erie County,,6
42049001800,Census Tract 18,Erie County,,9
42107001800,Census Tract 18,Schuylkill County,,4
42073000100,Census Tract 1,Lawrence County,,5
42075000100,Census Tract 1,Lebanon County,,6
42091200200,Census Tract 2002,Montgomery County,,3
42091200301,Census Tract 2003.01,Montgomery County,,2
42101020101,Census Tract 201.01,Philadelphia County,,10
42091201006,Census Tract 2010.06,Montgomery County,,2
42091201100,Census Tract 2011,Montgomery County,,3
42091201201,Census Tract 2012.01,Montgomery County,,2
42091201204,Census Tract 2012.04,Montgomery County,,3
42091201301,Census Tract 2013.01,Montgomery County,,2
42091201302,Census Tract 2013.02,Montgomery County,,3
42091201406,Census Tract 2014.06,Montgomery County,,2
42091201408,Census Tract 2014.08,Montgomery County,,1
42091201410,Census Tract 2014.10,Montgomery County,,2
42091201501,Census Tract 2015.01,Montgomery County,,2
42091203403,Census Tract 2034.03,Montgomery County,,2
42091204007,Census Tract 2040.07,Montgomery County,,2
42091204500,Census Tract 2045,Montgomery County,,1
42091204702,Census Tract 2047.02,Montgomery County,,2
42091205000,Census Tract 2050,Montgomery County,,2
42091205100,Census Tract 2051,Montgomery County,,2
42091205200,Census Tract 2052,Montgomery County,,1
42091206004,Census Tract 2060.04,Montgomery County,,2
42091207004,Census Tract 2070.04,Montgomery County,,2
42091207201,Census Tract 2072.01,Montgomery County,,3
42091207202,Census Tract 2072.02,Montgomery County,,4
42025020700,Census Tract 207,Carbon County,,5
42101020900,Census Tract 209,Philadelphia County,,2
42101021000,Census Tract 210,Philadelphia County,,2
42101021100,Census Tract 211,Philadelphia County,,3
42101021200,Census Tract 212,Philadelphia County,,3
42101021300,Census Tract 213,Philadelphia County,,3
42101021400,Census Tract 214,Philadelphia County,,3
42101021500,Census Tract 215,Philadelphia County,,2
42101021600,Census Tract 216,Philadelphia County,,2
42101021700,Census Tract 217,Philadelphia County,,2
42101021900,Census Tract 219,Philadelphia County,,3
42075002100,Census Tract 21,Lebanon County,,3
42101022000,Census Tract 220,Philadelphia County,,2
42043022300,Census Tract 223,Dauphin County,,4
42043022401,Census Tract 224.01,Dauphin County,,2
42043022403,Census Tract 224.03,Dauphin County,,4
42075002200,Census Tract 22,Lebanon County,,3
42101023100,Census Tract 231,Philadelphia County,,2
42133023302,Census Tract 233.02,York County,,3
42101023500,Census Tract 235,Philadelphia County,,2
42101023600,Census Tract 236,Philadelphia County,,2
42101023700,Census Tract 237,Philadelphia County,,2
42101023900,Census Tract 239,Philadelphia County,,3
42049002300,Census Tract 23,Erie County,,4
42101024000,Census Tract 240,Philadelphia County,,3
42101024100,Census Tract 241,Philadelphia County,,4
42101024200,Census Tract 242,Philadelphia County,,5
42101024300,Census Tract 243,Philadelphia County,,5
42101024500,Census Tract 245,Philadelphia County,,6
42101024600,Census Tract 246,Philadelphia County,,9
42101024700,Census Tract 247,Philadelphia County,,7
42101024900,Census Tract 249,Philadelphia County,,8
42101025200,Census Tract 252,Philadelphia County,,5
42101025400,Census Tract 254,Philadelphia County,,3
42075002500,Census Tract 25,Lebanon County,,4
42101026100,Census Tract 261,Philadelphia County,,4
42101026200,Census Tract 262,Philadelphia County,,4
42101026302,Census Tract 263.02,Philadelphia County,,5
42101026400,Census Tract 264,Philadelphia County,,5
42101026500,Census Tract 265,Philadelphia County,,5
42075002600,Census Tract 26,Lebanon County,,4
42075002702,Census Tract 27.02,Lebanon County,,4
42101027401,Census Tract 274.01,Philadelphia County,,6
42101028901,Census Tract 289.01,Philadelphia County,,6
42075002800,Census Tract 28,Lebanon County,,3
42101029100,Census Tract 291,Philadelphia County,,5
42049002900,Census Tract 29,Erie County,,3
42075002900,Census Tract 29,Lebanon County,,5
42073000200,Census Tract 2,Lawrence County,,6
42075000200,Census Tract 2,Lebanon County,,5
42101030000,Census Tract 300,Philadelphia County,,6
42029303501,Census Tract 3035.01,Chester County,,2
42029303502,Census Tract 3035.02,Chester County,,2
42029304501,Census Tract 3045.01,Chester County,,1
42101030501,Census Tract 305.01,Philadelphia County,,5
42029306503,Census Tract 3065.03,Chester County,,3
42075003000,Census Tract 30,Lebanon County,,4
42029311401,Census Tract 3114.01,Chester County,,3
42029311500,Census Tract 3115,Chester County,,3
42029311600,Census Tract 3116,Chester County,,4
42029311700,Census Tract 3117,Chester County,,3
42075003100,Census Tract 31,Lebanon County,,4
42075003200,Census Tract 32,Lebanon County,,3
42033330200,Census Tract 3302,Clearfield County,,4
42033330300,Census Tract 3303,Clearfield County,,3
42101033600,Census Tract 336,Philadelphia County,,4
42075003300,Census Tract 33,Lebanon County,,4
42075003400,Census Tract 34,Lebanon County,,4
42075003600,Census Tract 36,Lebanon County,,4
42075003901,Census Tract 39.01,Lebanon County,,4
42075003902,Census Tract 39.02,Lebanon County,,4
42075000300,Census Tract 3,Lebanon County,,6
42075000401,Census Tract 4.01,Lebanon County,,6
42045400302,Census Tract 4003.02,Delaware County,,5
42045400500,Census Tract 4005,Delaware County,,3
42045401401,Census Tract 4014.01,Delaware County,,3
42045402100,Census Tract 4021,Delaware County,,3
42045402300,Census Tract 4023,Delaware County,,3
42045402400,Census Tract 4024,Delaware County,,5
42045402500,Census Tract 4025,Delaware County,,4
42045402600,Census Tract 4026,Delaware County,,4
42045403002,Census Tract 4030.02,Delaware County,,3
42045403502,Census Tract 4035.02,Delaware County,,3
42045403602,Census Tract 4036.02,Delaware County,,3
42045403701,Census Tract 4037.01,Delaware County,,3
42045404101,Census Tract 4041.01,Delaware County,,3
42045404102,Census Tract 4041.02,Delaware County,,3
42045404400,Census Tract 4044,Delaware County,,4
42045405300,Census Tract 4053,Delaware County,,6
42045405400,Census Tract 4054,Delaware County,,5
42045406802,Census Tract 4068.02,Delaware County,,4
42045406902,Census Tract 4069.02,Delaware County,,3
42045406904,Census Tract 4069.04,Delaware County,,2
42045407101,Census Tract 4071.01,Delaware County,,2
42045407201,Census Tract 4072.01,Delaware County,,2
42045407202,Census Tract 4072.02,Delaware County,,3
42045407401,Census Tract 4074.01,Delaware County,,2
42045407404,Census Tract 4074.04,Delaware County,,2
42045407600,Census Tract 4076,Delaware County,,2
42045407700,Census Tract 4077,Delaware County,,2
42045407902,Census Tract 4079.02,Delaware County,,2
42045408002,Census Tract 4080.02,Delaware County,,2
42045408103,Census Tract 4081.03,Delaware County,,2
42045408300,Census Tract 4083,Delaware County,,2
42045409400,Census Tract 4094,Delaware County,,2
42045409500,Census Tract 4095,Delaware County,,2
42045409602,Census Tract 4096.02,Delaware County,,2
42045409701,Census Tract 4097.01,Delaware County,,2
42045409904,Census Tract 4099.04,Delaware County,,2
42075004000,Census Tract 40,Lebanon County,,3
42045410000,Census Tract 4100,Delaware County,,2
42045410301,Census Tract 4103.01,Delaware County,,2
42045410302,Census Tract 4103.02,Delaware County,,2
42045410400,Census Tract 4104,Delaware County,,2
42075004100,Census Tract 41,Lebanon County,,4
42101004202,Census Tract 42.02,Philadelphia County,,4
42003450700,Census Tract 4507,Allegheny County,,5
42003450800,Census Tract 4508,Allegheny County,,5
42003453004,Census Tract 4530.04,Allegheny County,,2
42003464300,Census Tract 4643,Allegheny County,,4
42003470502,Census Tract 4705.02,Allegheny County,,2
42003472100,Census Tract 4721,Allegheny County,,3
42003473500,Census Tract 4735,Allegheny County,,2
42003473601,Census Tract 4736.01,Allegheny County,,2
42003473602,Census Tract 4736.02,Allegheny County,,2
42003474203,Census Tract 4742.03,Allegheny County,,2
42003478100,Census Tract 4781,Allegheny County,,3
42003479000,Census Tract 4790,Allegheny County,,3
42077005301,Census Tract 53.01,Lehigh County,,4
42077005401,Census Tract 54.01,Lehigh County,,3
42077005402,Census Tract 54.02,Lehigh County,,3
42003562000,Census Tract 5620,Allegheny County,,3
42003562400,Census Tract 5624,Allegheny County,,5
42003562600,Census Tract 5626,Allegheny County,,5
42003562800,Census Tract 5628,Allegheny County,,4
42003563000,Census Tract 5630,Allegheny County,,3
42003563100,Census Tract 5631,Allegheny County,,3
42003563900,Census Tract 5639,Allegheny County,,4
42003564200,Census Tract 5642,Allegheny County,,3
42003564400,Census Tract 5644,Allegheny County,,4
42003564500,Census Tract 5645,Allegheny County,,3
42077005705,Census Tract 57.05,Lehigh County,,3
42049000500,Census Tract 5,Erie County,,8
42075000500,Census Tract 5,Lebanon County,,5
42077006204,Census Tract 62.04,Lehigh County,,2
42077006402,Census Tract 64.02,Lehigh County,,3
42077006905,Census Tract 69.05,Lehigh County,,2
42049000600,Census Tract 6,Erie County,,5
42073000600,Census Tract 6,Lawrence County,,9
42101007000,Census Tract 70,Philadelphia County,,7
42049000700,Census Tract 7,Erie County,,7
42097080100,Census Tract 801,Northumberland County,,4
42097080300,Census Tract 803,Northumberland County,,4
42097080400,Census Tract 804,Northumberland County,,4
42097080500,Census Tract 805,Northumberland County,,3
42097080600,Census Tract 806,Northumberland County,,3
42097080700,Census Tract 807,Northumberland County,,3
42097080800,Census Tract 808,Northumberland County,,4
42097080900,Census Tract 809,Northumberland County,,5
42097081000,Census Tract 810,Northumberland County,,6
42097081100,Census Tract 811,Northumberland County,,5
42097081400,Census Tract 814,Northumberland County,,6
42097081500,Census Tract 815,Northumberland County,,6
42097081800,Census Tract 818,Northumberland County,,5
42097081900,Census Tract 819,Northumberland County,,4
42097082000,Census Tract 820,Northumberland County,,4
42097082100,Census Tract 821,Northumberland County,,4
42097082300,Census Tract 823,Northumberland County,,5
42097082400,Census Tract 824,Northumberland County,,5
42101008802,Census Tract 88.02,Philadelphia County,,4
42049000800,Census Tract 8,Erie County,,9
42019902900,Census Tract 9029,Butler County,,2
42019910400,Census Tract 9104,Butler County,,3
42019910500,Census Tract 9105,Butler County,,2
42019911000,Census Tract 9110,Butler County,,4
42019911200,Census Tract 9112,Butler County,,4
42019911400,Census Tract 9114,Butler County,,3
42019911600,Census Tract 9116,Butler County,,3
42019911900,Census Tract 9119,Butler County,,2
42019912101,Census Tract 9121.01,Butler County,,2
42019912102,Census Tract 9121.02,Butler County,,2
42019912200,Census Tract 9122,Butler County,,2
42101009100,Census Tract 91,Philadelphia County,,3
42103950103,Census Tract 9501.03,Pike County,,3
42105950200,Census Tract 9502,Potter County,,5
42047950500,Census Tract 9505,Elk County,,5
42065951300,Census Tract 9513,Jefferson County,,4
42003980100,Census Tract 9801,Allegheny County,,9
42011010202,Census Tract 102.02,Berks County,,4
42069102600,Census Tract 1026,Lackawanna County,,3
42021010300,Census Tract 103,Cambria County,,5
42011013302,Census Tract 133.02,Berks County,,4
42121200300,Census Tract 2003,Venango County,,4
42121200500,Census Tract 2005,Venango County,,3
42121200700,Census Tract 2007,Venango County,,5
42079201000,Census Tract 2010,Luzerne County,,7
42079201100,Census Tract 2011,Luzerne County,,5
42079201200,Census Tract 2012,Luzerne County,,4
42079201300,Census Tract 2013,Luzerne County,,4
42133020221,Census Tract 202.21,York County,,3
42133020222,Census Tract 202.22,York County,,3
42133021802,Census Tract 218.02,York County,,3
42133022401,Census Tract 224.01,York County,,3
42133022402,Census Tract 224.02,York County,,3
42133023301,Census Tract 233.01,York County,,3
42133023601,Census Tract 236.01,York County,,5
42133023602,Census Tract 236.02,York County,,4
42133023721,Census Tract 237.21,York County,,4
42133023722,Census Tract 237.22,York County,,5
42133023901,Census Tract 239.01,York County,,3
42133023902,Census Tract 239.02,York County,,4
42133024001,Census Tract 240.01,York County,,5
42133024002,Census Tract 240.02,York County,,4
42089300201,Census Tract 3002.01,Monroe County,,8
42003446000,Census Tract 4460,Allegheny County,,2
42003447000,Census Tract 4470,Allegheny County,,2
42003448000,Census Tract 4480,Allegheny County,,4
42003449000,Census Tract 4490,Allegheny County,,3
42003455000,Census Tract 4550,Allegheny County,,3
42003456003,Census Tract 4560.03,Allegheny County,,2
42003457100,Census Tract 4571,Allegheny County,,3
42003457200,Census Tract 4572,Allegheny County,,3
42003515401,Census Tract 5154.01,Allegheny County,,3
42003561600,Census Tract 5616,Allegheny County,,5
42003561700,Census Tract 5617,Allegheny County,,5
42003561900,Census Tract 5619,Allegheny County,,6
42019902400,Census Tract 9024,Butler County,,5
42019912301,Census Tract 9123.01,Butler County,,1
42047950100,Census Tract 9501,Elk County,,5
42047950200,Census Tract 9502,Elk County,,5
42047950400,Census Tract 9504,Elk County,,4
42117950800,Census Tract 9508,Tioga County,,1
42047951000,Census Tract 9510,Elk County,,5
42047951100,Census Tract 9511,Elk County,,3
42047951200,Census Tract 9512,Elk County,,4
42065951200,Census Tract 9512,Jefferson County,,5
42047951300,Census Tract 9513,Elk County,,3
42009960400,Census Tract 9604,Bedford County,,5
42127960900,Census Tract 9609,Wayne County,,6
42127961000,Census Tract 9610,Wayne County,,8
42049000900,Census Tract 9,Erie County,,5
42003100500,Census Tract 1005,Allegheny County,,3
42049010104,Census Tract 101.04,Erie County,,5
42013101900,Census Tract 1019,Blair County,,5
42049010201,Census Tract 102.01,Erie County,,3
42133010210,Census Tract 102.10,York County,,3
42049010303,Census Tract 103.03,Erie County,,3
42133010400,Census Tract 104,York County,,3
42071010502,Census Tract 105.02,Lancaster County,,3
42133010520,Census Tract 105.20,York County,,2
42011010700,Census Tract 107,Berks County,,3
42011010902,Census Tract 109.02,Berks County,,3
42011010904,Census Tract 109.04,Berks County,,3
42049010904,Census Tract 109.04,Erie County,,2
42011010905,Census Tract 109.05,Berks County,,4
42049011001,Census Tract 110.01,Erie County,,3
42039110201,Census Tract 1102.01,Crawford County,,5
42039110202,Census Tract 1102.02,Crawford County,,5
42039110501,Census Tract 1105.01,Crawford County,,4
42039110502,Census Tract 1105.02,Crawford County,,5
42011011000,Census Tract 110,Berks County,,3
42049011101,Census Tract 111.01,Erie County,,3
42049011102,Census Tract 111.02,Erie County,,2
42027011201,Census Tract 112.01,Centre County,,3
42049011201,Census Tract 112.01,Erie County,,3
42039112001,Census Tract 1120.01,Crawford County,,8
42039112002,Census Tract 1120.02,Crawford County,,8
42011011200,Census Tract 112,Berks County,,5
42049011300,Census Tract 113,Erie County,,4
42049011400,Census Tract 114,Erie County,,3
42011012101,Census Tract 121.01,Berks County,,4
42071012102,Census Tract 121.02,Lancaster County,,3
42049012202,Census Tract 122.02,Erie County,,4
42049012400,Census Tract 124,Erie County,,3
42071012502,Census Tract 125.02,Lancaster County,,4
42011013000,Census Tract 130,Berks County,,3
42071013101,Census Tract 131.01,Lancaster County,,3
42021013500,Census Tract 135,Cambria County,,5
42003140400,Census Tract 1404,Allegheny County,,2
42003140600,Census Tract 1406,Allegheny County,,2
42003140800,Census Tract 1408,Allegheny County,,2
42003141000,Census Tract 1410,Allegheny County,,2
42003141300,Census Tract 1413,Allegheny County,,2
42011014100,Census Tract 141,Berks County,,4
42101014400,Census Tract 144,Philadelphia County,,3
42071014502,Census Tract 145.02,Lancaster County,,3
42101016701,Census Tract 167.01,Philadelphia County,,8
42133001600,Census Tract 16,York County,,4
42003180300,Census Tract 1803,Allegheny County,,6
42071000100,Census Tract 1,Lancaster County,,4
42091200505,Census Tract 2005.05,Montgomery County,,2
42091200605,Census Tract 2006.05,Montgomery County,,2
42091200703,Census Tract 2007.03,Montgomery County,,3
42091200704,Census Tract 2007.04,Montgomery County,,2
42079200900,Census Tract 2009,Luzerne County,,5
42025020103,Census Tract 201.03,Carbon County,,6
42025020105,Census Tract 201.05,Carbon County,,9
42025020106,Census Tract 201.06,Carbon County,,10
42091201003,Census Tract 2010.03,Montgomery County,,2
42091201203,Census Tract 2012.03,Montgomery County,,2
42091201407,Census Tract 2014.07,Montgomery County,,2
42091201409,Census Tract 2014.09,Montgomery County,,2
42091201502,Census Tract 2015.02,Montgomery County,,2
42091201608,Census Tract 2016.08,Montgomery County,,2
42091201703,Census Tract 2017.03,Montgomery County,,3
42091201704,Census Tract 2017.04,Montgomery County,,2
42091201705,Census Tract 2017.05,Montgomery County,,2
42091201706,Census Tract 2017.06,Montgomery County,,2
42003020100,Census Tract 201,Allegheny County,,1
42133020310,Census Tract 203.10,York County,,3
42091203000,Census Tract 2030,Montgomery County,,2
42091203106,Census Tract 2031.06,Montgomery County,,2
42091203203,Census Tract 2032.03,Montgomery County,,2
42091203204,Census Tract 2032.04,Montgomery County,,2
42091203401,Census Tract 2034.01,Montgomery County,,3
42091203402,Census Tract 2034.02,Montgomery County,,2
42091203500,Census Tract 2035,Montgomery County,,3
42091203601,Census Tract 2036.01,Montgomery County,,4
42091203602,Census Tract 2036.02,Montgomery County,,3
42091203700,Census Tract 2037,Montgomery County,,2
42091203801,Census Tract 2038.01,Montgomery County,,3
42091203803,Census Tract 2038.03,Montgomery County,,4
42091203804,Census Tract 2038.04,Montgomery County,,4
42003020300,Census Tract 203,Allegheny County,,1
42133020510,Census Tract 205.10,York County,,4
42133020521,Census Tract 205.21,York County,,4
42091205300,Census Tract 2053,Montgomery County,,2
42091205501,Census Tract 2055.01,Montgomery County,,2
42091205502,Census Tract 2055.02,Montgomery County,,1
42091205503,Census Tract 2055.03,Montgomery County,,2
42091205600,Census Tract 2056,Montgomery County,,2
42091205805,Census Tract 2058.05,Montgomery County,,2
42091205806,Census Tract 2058.06,Montgomery County,,2
42091205807,Census Tract 2058.07,Montgomery County,,3
42091205809,Census Tract 2058.09,Montgomery County,,2
42091205903,Census Tract 2059.03,Montgomery County,,2
42091205905,Census Tract 2059.05,Montgomery County,,2
42091205906,Census Tract 2059.06,Montgomery County,,2
42091206005,Census Tract 2060.05,Montgomery County,,3
42091206007,Census Tract 2060.07,Montgomery County,,2
42091206801,Census Tract 2068.01,Montgomery County,,2
42091206901,Census Tract 2069.01,Montgomery County,,2
42091206905,Census Tract 2069.05,Montgomery County,,2
42091206906,Census Tract 2069.06,Montgomery County,,2
42133020600,Census Tract 206,York County,,4
42133020720,Census Tract 207.20,York County,,3
42091207001,Census Tract 2070.01,Montgomery County,,2
42091207300,Census Tract 2073,Montgomery County,,3
42091207900,Census Tract 2079,Montgomery County,,3
42091208301,Census Tract 2083.01,Montgomery County,,4
42091208302,Census Tract 2083.02,Montgomery County,,3
42091208703,Census Tract 2087.03,Montgomery County,,3
42091208801,Census Tract 2088.01,Montgomery County,,4
42091208802,Census Tract 2088.02,Montgomery County,,5
42091208901,Census Tract 2089.01,Montgomery County,,4
42133020800,Census Tract 208,York County,,4
42133020910,Census Tract 209.10,York County,,4
42079211302,Census Tract 2113.02,Luzerne County,,3
42133021210,Census Tract 212.10,York County,,3
42133021220,Census Tract 212.20,York County,,2
42079212300,Census Tract 2123,Luzerne County,,3
42133021410,Census Tract 214.10,York County,,3
42079215504,Census Tract 2155.04,Luzerne County,,4
42079215701,Census Tract 2157.01,Luzerne County,,4
42079215800,Census Tract 2158,Luzerne County,,4
42133021500,Census Tract 215,York County,,4
42079216100,Census Tract 2161,Luzerne County,,3
42133021712,Census Tract 217.12,York County,,4
42133021720,Census Tract 217.20,York County,,3
42079217100,Census Tract 2171,Luzerne County,,6
42079217200,Census Tract 2172,Luzerne County,,7
42111021901,Census Tract 219.01,Somerset County,,7
42111021902,Census Tract 219.02,Somerset County,,6
42003220600,Census Tract 2206,Allegheny County,,2
42133022300,Census Tract 223,York County,,4
42043022606,Census Tract 226.06,Dauphin County,,3
42133022600,Census Tract 226,York County,,3
42043022701,Census Tract 227.01,Dauphin County,,4
42043022702,Census Tract 227.02,Dauphin County,,4
42133022910,Census Tract 229.10,York County,,3
42133023100,Census Tract 231,York County,,4
42133023200,Census Tract 232,York County,,4
42133023400,Census Tract 234,York County,,4
42133023810,Census Tract 238.10,York County,,4
42133023822,Census Tract 238.22,York County,,3
42003240600,Census Tract 2406,Allegheny County,,4
42003241200,Census Tract 2412,Allegheny County,,6
42003250300,Census Tract 2503,Allegheny County,,3
42003250700,Census Tract 2507,Allegheny County,,6
42003250900,Census Tract 2509,Allegheny County,,6
42011002500,Census Tract 25,Berks County,,8
42003261200,Census Tract 2612,Allegheny County,,3
42003261400,Census Tract 2614,Allegheny County,,5
42011002600,Census Tract 26,Berks County,,7
42101002701,Census Tract 27.01,Philadelphia County,,3
